origin	raw_sha256	normalized_sha256	basename	encoding	classification	markers
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/ww301.zip![6]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/ww_2dlr013.zip![9]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/wwell100.zip![2]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/wwell12.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/x_2dbrady.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/xena200.zip![5]:LORD.BBS	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.bbs	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/xenon_2dv1.zip![11]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/ymca11.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/yoda.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_IGMS/yqw104f.zip![10]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ac15.zip![10]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/adultmon.zip![4]:TCS_AD.TXT	07bc1961fea5f9f1aee1282c96cb9951475c86157ca9388da29e60442c978721	1882f92cafe34b755cfeea8c9c6b71a076710bc446d3c2b7c082eeda3c952ffa	tcs_ad.txt	cp437-inferred	candidate-other	
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/adultmon.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/al353.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/am110.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/anlord10.zip![7]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/arabld20.zip![12]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/axereset.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/baldur20.zip![9]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/barnlord.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/barsrc.zip![22]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/bin2data.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/blord151.zip![8]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/caverhp1.zip![7]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d01.zip![0]:FILE_ID.DIZ	e66d454ed54fc4739397fb63eac0ae066c0587eb968d10480840e5ae00e74d54	fbb4ee968a006cf1652da9b644f61cd6da38f9826d0a8f6bc034b155bad3cb68	file_id.diz	ascii	canonical-description	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d01.zip![1]:CCIGM-01.TXT	7d2351b71663fceab4157491c1a55881ddf100b6b768f576a3e786d071f2449b	90c19b8505ec22733c0dc468352e837b24752c649c9fd305b0e3c6a8aedaf0dd	ccigm-01.txt	ascii	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d01.zip![2]:AUTHORS.TXT	0fd54b126ba3f0b8e8d7074000e97771def40a8db8573c34797ca36996fdf55b	f04dd417bc0acd73dacf32699f2d572ab86101e99df7a6814541ff4977650873	authors.txt	ascii	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d02.zip![1]:CCIGM-02.TXT	431d6260f628edd89ad63fa17e19b95bd8f32497fbac7b3c9170829241b0c52d	3adc86dd79e20eee749db6bb07a2788e1bed19d75bcd6919fb69ec3d865a6e94	ccigm-02.txt	ascii	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d03.zip![0]:CCIGM-03.TXT	582873310dcf3db92e334d83a49874609735dcf16a865055bd72465417d5ba17	bc135aecb1f1706d17986521e8e8da4e29cd3a7d40aac58a7c6d5abb2478888e	ccigm-03.txt	ascii	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d03.zip![2]:authors.txt	89576e563ff591affa30f06c397e2366022d2a0c7340947c4bd450266a155533	f522bbb578fe010c008de733dc7d21db463d959c5a095656861e28db7acfcb5a	authors.txt	ascii	candidate-other	pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d04.zip![0]:ccigm-04.txt	46ff0ad3299cdec1403fdb8c5e40103a7c62dc403ff990326d76f020c9bf72b5	e8c3bf592a820eecb10735a4b9e6e73d75eacf7141dec2848b4236d172ae38f2	ccigm-04.txt	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d04.zip![1]:authors.txt	8066956889571fbf03f416b3d28dcbe925eae840bc4525b23661b65d56ff18e2	a6a0fe7090ee9fe58c51066cf72d3ebd48920f1ed4dbf68e08baf5b388b3e8a0	authors.txt	ascii	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d05.zip![0]:ccigm-05.txt	f5e610ec1f56a221cf47b7fe5ed8f2ad5facdd4faa546335eb24f8ed35d52416	c526632bf3c615e91d019853e8efd535727706581279b20d3485cc2b88e935ab	ccigm-05.txt	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d1h.zip![0]:CCIGM-1.HTM	2797cba57d50bc600c48257aa062c0be2e04536ce38f9fc013279bb7b5d1309e	713288441d499067a7fc79aadc8f1f56278b8bcc956ed447879d14d48b5fb270	ccigm-1.htm	ascii	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d4h.zip![0]:CCIGM-4.HTM	515598fb8d6943112429db0bc51ac5dc0f3aaeb9de7157d24422bc266adb5140	876d59a61dcb318d8ac71ef63b99228e8a2c6ec2e655947fe2f616bf543c5cc5	ccigm-4.htm	ascii	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d5h.zip![0]:CCIGM-5.HTM	65fda99a9a4fdf7f197461439e2f5955c867a1ac8fd556e75ff35d1f3d903ca3	fb4c74bf438258665e8529556ff2e3afb1491facd037ba2f18f1997576b2c962	ccigm-5.htm	ascii	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ccigm_2d5h.zip![2]:authors.txt	8066956889571fbf03f416b3d28dcbe925eae840bc4525b23661b65d56ff18e2	a6a0fe7090ee9fe58c51066cf72d3ebd48920f1ed4dbf68e08baf5b388b3e8a0	authors.txt	ascii	candidate-other	bbs-archives,pacific-coast-micro
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/change_21.zip![17]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/chat02.zip![6]:TCS_AD.TXT	16d52a4cb0dbeb4d22619e77c078ee32b98de44cc83fd06cecce91e146d24062	1d8686b3d05da1dfd2f48e195684b1e60157f1f14a6c55e9d46f579f3a25b4fa	tcs_ad.txt	cp437-inferred	candidate-other	
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/chat02.zip![7]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/cltlrd10.zip![8]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/clu_2denem.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/cmon1.zip![3]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/cogview.zip![2]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/colorld.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/cordco15.zip![7]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/cyber209.zip![18]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/daemonic.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/death1_2d9.zip![14]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/death2b3.zip![31]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/demon01.zip![6]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/depress.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/deth2b3.zip![31]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dethmenu.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dimensia.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dklord.zip![8]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dle160.zip![9]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dllord.zip![3]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dllord20.zip![7]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dlrealm.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dm01.zip![3]:TCS_AD.TXT	0630a7b2f36ecdbf4a496b62cc5e3869817504e1bce66e7685464e3a15e7c8e0	e5d5fa403e960462658ab4775b86d646c93de9f8eddd00853419f13ed8068426	tcs_ad.txt	cp437-inferred	candidate-other	
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dm01.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dmncav.zip![2]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/doomlord.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dragansi.zip![15]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/draghunt.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dsprhpv2.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/dsrtlord.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/egyptlrd.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/erthlord.zip![6]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/evenlord.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/event16.zip![8]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/exptlord.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/extrlord.zip![13]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/falltxt.zip![5]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/ffearv25.zip![6]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/fixed.zip![4]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/galaexy.zip![3]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/garlord.zip![6]:LORD.IGM	71d056256e41d4ff70832abfe8c37d449ef45f0265bd1d05e0393a339b37cb4a	b1761e8d0edefc60353e57f91c05d31f9196ec47b46eaeeb94297e49cf8f95bd	lord.igm	cp437-inferred	candidate-other	bbs-archives
/home/mkrueger/work/bbs/bbsarchives/Doors/Doors_Lord_Utils/getput11.zip![14]:TCS_AD.TXT	0630a7b2f36ecdbf4a496b62cc5e3869817504e1bce66e7685464e3a15e7c8e0	e5d5fa403e960462658ab4775b86d646c93de9f8eddd00853419f13ed8068426	tcs_ad.txt	cp437-inferred	candidate-other	
